region,branch_code,province,branch,month,water_sold_m3
7,5522023,หนองคาย,โพนพิสัย,2022-11-01,143464.0
8,5532029,ศรีสะเกษ,กันทรลักษ์,2022-11-01,104103.0
8,5532022,บุรีรัมย์,นางรอง,2022-11-01,215462.0
8,5532019,บุรีรัมย์,บุรีรัมย์,2022-11-01,729022.0
8,5532012,อุบลราชธานี,พิบูลมังสาหาร,2022-11-01,105694.0
8,5532018,ยโสธร,มหาชนะชัย,2022-11-01,91619.0
8,5532030,มุกดาหาร,มุกดาหาร,2022-11-01,410949.0
8,5532016,ยโสธร,ยโสธร,2022-11-01,271053.0
8,5532026,สุรินทร์,รัตนบุรี,2022-11-01,156028.0
8,5532023,บุรีรัมย์,ละหานทราย,2022-11-01,211503.0
8,5532021,บุรีรัมย์,ลำปลายมาศ,2022-11-01,101085.0
8,5532028,ศรีสะเกษ,ศรีสะเกษ,2022-11-01,689110.0
8,5532025,สุรินทร์,ศีขรภูมิ,2022-11-01,130327.0
8,5532020,บุรีรัมย์,สตึก,2022-11-01,113777.0
8,5532027,สุรินทร์,สังขะ,2022-11-01,199962.0
8,5532024,สุรินทร์,สุรินทร์,2022-11-01,778082.0
8,5532015,อำนาจเจริญ,อำนาจเจริญ,2022-11-01,209001.0
8,5532011,อุบลราชธานี,อุบลราชธานี,2022-11-01,1446033.0
8,5532014,อุบลราชธานี,เขมราฐ,2022-11-01,139941.0
8,5532013,อุบลราชธานี,เดชอุดม,2022-11-01,164824.0
8,5532017,ยโสธร,เลิงนกทา,2022-11-01,103777.0
9,5511017,เชียงใหม่,จอมทอง,2022-11-01,81257.0
9,5511031,พะเยา,จุน,2022-11-01,93965.0
9,5511029,น่าน,ท่าวังผา,2022-11-01,98421.0
9,5511028,น่าน,น่าน,2022-11-01,329160.0
9,5511021,ลำพูน,บ้านโฮ่ง,2022-11-01,18370.0
9,5511016,เชียงใหม่,ฝาง,2022-11-01,113086.0
9,5511030,พะเยา,พะเยา,2022-11-01,441260.0
9,5511033,เชียงราย,พาน,2022-11-01,143454.0
9,5511027,แพร่,ร้องกวาง,2022-11-01,56872.0
9,5511022,ลำปาง,ลำปาง,2022-11-01,819856.0
9,5511020,ลำพูน,ลำพูน,2022-11-01,328476.0
9,5511013,เชียงใหม่,สันกำแพง,2022-11-01,293489.0
9,5511012,เชียงใหม่,ฮอด,2022-11-01,55545.0
9,5511023,ลำปาง,เกาะคา,2022-11-01,100879.0
9,5511032,เชียงราย,เชียงราย,2022-11-01,743924.0
9,5511011,เชียงใหม่,เชียงใหม่,2022-11-01,3040749.0
9,5511026,แพร่,เด่นชัย,2022-11-01,92023.0
9,5511024,ลำปาง,เถิน,2022-11-01,121930.0
9,5511034,เชียงราย,เทิง,2022-11-01,49337.0
9,5511035,เชียงราย,เวียงเชียงของ,2022-11-01,74178.0
9,5511025,แพร่,แพร่,2022-11-01,231428.0
9,5511037,เชียงราย,แม่ขะจาน,2022-11-01,60876.0
9,5511014,เชียงใหม่,แม่ริม,2022-11-01,474928.0
9,5511019,แม่ฮ่องสอน,แม่สะเรียง,2022-11-01,114239.0
9,5511036,เชียงราย,แม่สาย,2022-11-01,358601.0
9,5511018,แม่ฮ่องสอน,แม่ฮ่องสอน,2022-11-01,158161.0
9,5511015,เชียงใหม่,แม่แตง,2022-11-01,142489.0
10,5512017,กำแพงเพชร,กำแพงเพชร,2022-11-01,502573.0
10,5512018,กำแพงเพชร,ขาณุวรลักษบุรี,2022-11-01,104546.0
10,5512034,เพชรบูรณ์,ชนแดน,2022-11-01,64404.0
10,5512015,ชัยนาท,ชัยนาท,2022-11-01,237500.0
10,5512031,พิจิตร,ตะพานหิน,2022-11-01,155037.0
10,5512019,ตาก,ตาก,2022-11-01,481512.0
10,5512022,สุโขทัย,ทุ่งเสลี่ยม,2022-11-01,55719.0
10,5512012,นครสวรรค์,ท่าตะโก,2022-11-01,199411.0
10,5512011,นครสวรรค์,นครสวรรค์,2022-11-01,594744.0
10,5512028,พิษณุโลก,นครไทย,2022-11-01,100200.0
10,5512030,พิจิตร,บางมูลนาก,2022-11-01,91597.0
10,5512014,นครสวรรค์,พยุหะคีรี,2022-11-01,200636.0
10,5512029,พิจิตร,พิจิตร,2022-11-01,458719.0
10,5512027,พิษณุโลก,พิษณุโลก,2022-11-01,616090.0
10,5512013,นครสวรรค์,ลาดยาว,2022-11-01,121666.0
10,5512036,เพชรบูรณ์,วิเชียรบุรี,2022-11-01,135043.0
10,5512025,สุโขทัย,ศรีสัชนาลัย,2022-11-01,116331.0
10,5512023,สุโขทัย,ศรีสำโรง,2022-11-01,50723.0
10,5512024,สุโขทัย,สวรรคโลก,2022-11-01,115996.0
10,5512021,สุโขทัย,สุโขทัย,2022-11-01,362792.0
10,5512035,เพชรบูรณ์,หนองไผ่,2022-11-01,127097.0
10,5512033,เพชรบูรณ์,หล่มสัก,2022-11-01,209769.0
10,5512026,อุตรดิตถ์,อุตรดิตถ์,2022-11-01,74909.0
10,5512016,อุทัยธานี,อุทัยธานี,2022-11-01,190123.0
10,5512032,เพชรบูรณ์,เพชรบูรณ์,2022-11-01,358253.0
10,5512020,ตาก,แม่สอด,2022-11-01,666202.0
1,5531032,ปราจีนบุรี,กบินทร์บุรี,2022-12-01,265214.0
1,5531025,จันทบุรี,ขลุง,2022-12-01,237558.0
1,5531027,ตราด,คลองใหญ่,2022-12-01,66723.0
1,5531024,จันทบุรี,จันทบุรี,2022-12-01,1062168.0
1,5531017,ฉะเชิงเทรา,ฉะเชิงเทรา,2022-12-01,873818.0
1,5531011,ชลบุรี,ชลบุรี,2022-12-01,3560805.0
1,5531026,ตราด,ตราด,2022-12-01,478594.0
1,5531019,ฉะเชิงเทรา,บางคล้า,2022-12-01,1546737.47
1,5531018,ฉะเชิงเทรา,บางปะกง,2022-12-01,1059566.0
1,5531022,ระยอง,บ้านฉาง,2022-12-01,1911979.0
1,5531013,ชลบุรี,บ้านบึง,2022-12-01,1068377.0
1,5531031,ปราจีนบุรี,ปราจีนบุรี,2022-12-01,703552.44
1,5531023,ระยอง,ปากน้ำประแสร์,2022-12-01,380221.0
1,5531020,ฉะเชิงเทรา,พนมสารคาม,2022-12-01,455439.0
1,5531014,ชลบุรี,พนัสนิคม,2022-12-01,1471335.0
1,5531012,ชลบุรี,พัทยา,2022-12-01,3661344.07
1,5531021,ระยอง,ระยอง,2022-12-01,1541378.0
1,5531029,สระแก้ว,วัฒนานคร,2022-12-01,97426.0
1,5531015,ชลบุรี,ศรีราชา,2022-12-01,1418572.0
1,5531028,สระแก้ว,สระแก้ว,2022-12-01,296646.0
1,5531030,สระแก้ว,อรัญประเทศ,2022-12-01,371235.0
1,5531016,ชลบุรี,แหลมฉบัง,2022-12-01,1883001.0
2,5541031,นครราชสีมา,ครบุรี,2022-12-01,139589.0
2,5541039,ปทุมธานี,คลองหลวง,2022-12-01,2581964.0
2,5541017,ลพบุรี,ชัยบาดาล,2022-12-01,181696.0
2,5541036,นครราชสีมา,ชุมพวง,2022-12-01,98600.0
2,5541038,นครราชสีมา,ด่านขุนทด,2022-12-01,135461.0
2,5541024,พระนครศรีอยุธยา,ท่าเรือ,2022-12-01,130210.67
2,5541040,ปทุมธานี,ธัญบุรี,2022-12-01,1649650.0
2,5541027,นครนายก,นครนายก,2022-12-01,363593.0
2,5541029,นครราชสีมา,นครราชสีมา,2022-12-01,806012.0
2,5541028,นครนายก,บ้านนา,2022-12-01,257414.0
2,5541014,สระบุรี,บ้านหมอ,2022-12-01,75370.0
2,5541016,ลพบุรี,บ้านหมี่,2022-12-01,317579.0
2,5541025,ปทุมธานี,ปทุมธานี,2022-12-01,2159006.23
2,5541033,นครราชสีมา,ปักธงชัย,2022-12-01,219755.0
2,5541030,นครราชสีมา,ปากช่อง,2022-12-01,370409.0
2,5541022,พระนครศรีอยุธยา,ผักไห่,2022-12-01,37615.0
2,5541021,พระนครศรีอยุธยา,พระนครศรีอยุธยา,2022-12-01,2336920.83
2,5541011,สระบุรี,พระพุทธบาท,2022-12-01,335725.0
2,5541035,นครราชสีมา,พิมาย,2022-12-01,213432.0
2,5541013,สระบุรี,มวกเหล็ก,2022-12-01,479984.0
2,5541026,ปทุมธานี,รังสิต,2022-12-01,3920054.0
2,5541015,ลพบุรี,ลพบุรี,2022-12-01,1194657.0
2,5541020,อ่างทอง,วิเศษชัยชาญ,2022-12-01,85715.89
2,5541018,สิงห์บุรี,สิงห์บุรี,2022-12-01,213386.0
2,5541032,นครราชสีมา,สีคิ้ว,2022-12-01,667885.0
2,5541012,สระบุรี,หนองแค,2022-12-01,902798.0
2,5541019,อ่างทอง,อ่างทอง,2022-12-01,233948.0
2,5541023,พระนครศรีอยุธยา,เสนา,2022-12-01,224702.0
2,5541034,นครราชสีมา,โชคชัย,2022-12-01,293298.0
2,5541037,นครราชสีมา,โนนสูง,2022-12-01,128315.0
3,5542024,กาญจนบุรี,กาญจนบุรี,2022-12-01,632072.0
3,5542031,ประจวบคีรีขันธ์,กุยบุรี,2022-12-01,328234.0
3,5542022,สุพรรณบุรี,ด่านช้าง,2022-12-01,107345.0
3,5542027,กาญจนบุรี,ท่ามะกา,2022-12-01,198122.0
3,5542033,นครปฐม,นครปฐม,2022-12-01,519420.0
3,5542032,ประจวบคีรีขันธ์,บางสะพาน,2022-12-01,216823.0
3,5542011,ราชบุรี,บ้านโป่ง,2022-12-01,194500.0
3,5542029,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,2022-12-01,298852.0
3,5542030,ประจวบคีรีขันธ์,ปราณบุรี,2022-12-01,670646.0
3,5542013,ราชบุรี,ปากท่อ,2022-12-01,419326.0
3,5542026,กาญจนบุรี,พนมทวน,2022-12-01,138221.0
3,5542014,ราชบุรี,ราชบุรี,2022-12-01,581464.0
3,5542020,สุพรรณบุรี,ศรีประจันต์,2022-12-01,85852.0
3,5542015,สมุทรสงคราม,สมุทรสงคราม,2022-12-01,825469.0
3,5542016,สมุทรสาคร,สมุทรสาคร,2022-12-01,5105769.0
3,5542012,ราชบุรี,สวนผึ้ง,2022-12-01,109445.0
3,5542018,นครปฐม,สามพราน,2022-12-01,1010211.0
3,5542019,สุพรรณบุรี,สุพรรณบุรี,2022-12-01,540745.0
3,5542023,สุพรรณบุรี,อู่ทอง,2022-12-01,352362.0
3,5542017,สมุทรสาคร,อ้อมน้อย,2022-12-01,2489137.0
3,5542021,สุพรรณบุรี,เดิมบางนางบวช,2022-12-01,184587.0
3,5542028,เพชรบุรี,เพชรบุรี,2022-12-01,1173657.0
3,5542025,กาญจนบุรี,เลาขวัญ,2022-12-01,122146.0
4,5551025,กระบี่,กระบี่,2022-12-01,729754.0
4,5551012,สุราษฎร์ธานี,กาญจนดิษฐ์,2022-12-01,237615.93
4,5551031,นครศรีธรรมราช,ขนอม,2022-12-01,114105.0
4,5551034,กระบี่,คลองท่อม,2022-12-01,97082.0
4,5551030,นครศรีธรรมราช,จันดี,2022-12-01,119140.0
4,5551028,นครศรีธรรมราช,ชะอวด,2022-12-01,86311.0
4,5551017,ชุมพร,ชุมพร,2022-12-01,754521.0
4,5551022,พังงา,ตะกั่วป่า,2022-12-01,134561.0
4,5551027,นครศรีธรรมราช,ทุ่งสง,2022-12-01,462643.0
4,5551019,ชุมพร,ท่าแซะ,2022-12-01,81249.0
4,5551023,พังงา,ท้ายเหมือง,2022-12-01,75122.0
4,5551032,นครศรีธรรมราช,นครศรีธรรมราช,2022-12-01,203532.0
4,5551015,สุราษฎร์ธานี,บ้านตาขุน,2022-12-01,79318.0
4,5551014,สุราษฎร์ธานี,บ้านนาสาร,2022-12-01,145425.0
4,5551029,นครศรีธรรมราช,ปากพนัง,2022-12-01,208451.0
4,5551021,พังงา,พังงา,2022-12-01,200998.0
4,5551024,ภูเก็ต,ภูเก็ต,2022-12-01,1652568.0
4,5551020,ระนอง,ระนอง,2022-12-01,423291.0
4,5551011,สุราษฎร์ธานี,สุราษฎร์ธานี,2022-12-01,1604365.56
4,5551018,ชุมพร,หลังสวน,2022-12-01,306693.6
4,5551026,กระบี่,อ่าวลึก,2022-12-01,81981.0
4,5551033,สุราษฎร์ธานี,เกาะพะงัน,2022-12-01,78169.0
4,5551013,สุราษฎร์ธานี,เกาะสมุย,2022-12-01,449080.85
